,day,month,year,tmax,tmin,city,date
20559,11,12,2019,36.1,20.9,RECONQUISTAAERO,2019-12-11
20560,11,12,2019,36.5,18.9,RESISTENCIAAERO,2019-12-11
20562,11,12,2019,36.6,22.3,RIOCUARTOAERO,2019-12-11
20564,11,12,2019,36.4,19.6,ROSARIOAERO,2019-12-11
20565,11,12,2019,31.6,15.5,SALTAAERO,2019-12-11
20566,11,12,2019,33.3,13.4,SANANTONIOOESTEAERO,2019-12-11
20569,11,12,2019,40.0,22.0,SANJUANAERO,2019-12-11
20570,11,12,2019,36.6,22.6,SANLUISAERO,2019-12-11
20572,11,12,2019,33.5,18.8,SANRAFAELAERO,2019-12-11
20573,11,12,2019,34.4,19.5,SANTAROSAAERO,2019-12-11
20578,11,12,2019,29.5,11.1,TANDILAERO,2019-12-11
20579,11,12,2019,37.8,19.0,TARTAGALAERO,2019-12-11
20581,11,12,2019,39.5,17.0,TINOGASTA,2019-12-11
20582,11,12,2019,27.2,13.9,TRELEWAERO,2019-12-11
20584,11,12,2019,38.4,21.9,TUCUMANAERO,2019-12-11
20588,11,12,2019,29.5,15.2,VIEDMAAERO,2019-12-11
20589,11,12,2019,39.1,22.1,VILLADEMARIADELRIOSECO,2019-12-11
20590,11,12,2019,37.0,23.3,VILLADOLORESAERO,2019-12-11
20592,11,12,2019,36.2,18.2,VILLAREYNOLDSAERO,2019-12-11
20593,10,12,2019,37.5,22.3,AEROPARQUEAERO,2019-12-10
20594,10,12,2019,35.8,18.0,AZULAERO,2019-12-10
20595,10,12,2019,28.0,15.2,BAHIABLANCAAERO,2019-12-10
20596,10,12,2019,23.0,10.9,BARILOCHEAERO,2019-12-10
20597,10,12,2019,-0.4,-2.4,BASECARLINI(EXJUBANY),2019-12-10
20599,10,12,2019,32.9,18.4,BENITOJUAREZAERO,2019-12-10
20600,10,12,2019,28.0,18.2,BERNARDODEIRIGOYENAERO,2019-12-10
20602,10,12,2019,37.9,23.5,BUENOSAIRESOBSERVATORIO,2019-12-10
20603,10,12,2019,37.0,20.9,CAMPODEMAYOAERO,2019-12-10
20604,10,12,2019,38.5,21.8,CATAMARCAAERO,2019-12-10
20605,10,12,2019,35.6,18.3,CERESAERO,2019-12-10
20606,10,12,2019,36.4,19.9,CHAMICALAERO,2019-12-10
20608,10,12,2019,37.0,21.0,CHEPES,2019-12-10
20611,10,12,2019,24.6,15.0,COMODORORIVADAVIAAERO,2019-12-10
20613,10,12,2019,35.5,16.7,CORDOBAAERO,2019-12-10
20614,10,12,2019,37.5,20.0,CORDOBAOBSERVATORIO,2019-12-10
20616,10,12,2019,32.9,19.6,CORONELSUAREZAERO,2019-12-10
20618,10,12,2019,36.8,18.6,DOLORESAERO,2019-12-10
20619,10,12,2019,37.1,20.5,ELPALOMARAERO,2019-12-10
20623,10,12,2019,37.4,22.3,EZEIZAAERO,2019-12-10
20624,10,12,2019,36.0,19.6,FORMOSAAERO,2019-12-10
20626,10,12,2019,36.2,19.0,GUALEGUAYCHUAERO,2019-12-10
20627,10,12,2019,31.8,19.0,IGUAZUAERO,2019-12-10
20630,10,12,2019,32.6,17.3,JUJUYAERO,2019-12-10
20632,10,12,2019,37.0,16.5,JUNINAERO,2019-12-10
20633,10,12,2019,37.7,22.6,LAPLATAAERO,2019-12-10
20634,10,12,2019,39.0,19.7,LARIOJAAERO,2019-12-10
20635,10,12,2019,40.2,18.9,LABOULAYEAERO,2019-12-10
20637,10,12,2019,34.9,20.5,LASLOMITAS,2019-12-10
20638,10,12,2019,30.6,11.2,MALARGUEAERO,2019-12-10
20639,10,12,2019,27.4,11.6,MAQUINCHAO,2019-12-10
20640,10,12,2019,34.6,17.2,MARDELPLATAAERO,2019-12-10
20641,10,12,2019,36.0,17.8,MARCOSJUAREZAERO,2019-12-10
20643,10,12,2019,35.6,21.4,MENDOZAAERO,2019-12-10
20648,10,12,2019,33.1,18.3,NEUQUENAERO,2019-12-10
20649,10,12,2019,38.8,21.3,NUEVEDEJULIO,2019-12-10
20651,10,12,2019,36.1,18.5,OLAVARRIAAERO,2019-12-10
20652,10,12,2019,34.5,21.0,ORANAERO,2019-12-10
20653,10,12,2019,34.3,20.2,PARANAAERO,2019-12-10
20655,10,12,2019,35.5,20.0,PASODELOSLIBRESAERO,2019-12-10
20656,10,12,2019,37.4,22.0,PEHUAJOAERO,2019-12-10
20658,10,12,2019,33.5,17.5,PIGUEAERO,2019-12-10
20660,10,12,2019,34.9,22.4,POSADASAERO,2019-12-10
20661,10,12,2019,36.0,19.4,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-10
20663,10,12,2019,37.0,20.0,PUNTAINDIOB.A.,2019-12-10
20665,10,12,2019,35.0,18.4,RECONQUISTAAERO,2019-12-10
20666,10,12,2019,35.3,18.4,RESISTENCIAAERO,2019-12-10
20668,10,12,2019,36.2,21.0,RIOCUARTOAERO,2019-12-10
20670,10,12,2019,35.9,18.3,ROSARIOAERO,2019-12-10
20671,10,12,2019,31.1,15.2,SALTAAERO,2019-12-10
20672,10,12,2019,29.5,10.7,SANANTONIOOESTEAERO,2019-12-10
20675,10,12,2019,38.0,19.4,SANJUANAERO,2019-12-10
20676,10,12,2019,35.9,21.0,SANLUISAERO,2019-12-10
20678,10,12,2019,33.0,19.8,SANRAFAELAERO,2019-12-10
20679,10,12,2019,35.6,24.5,SANTAROSAAERO,2019-12-10
20684,10,12,2019,33.7,14.3,TANDILAERO,2019-12-10
20685,10,12,2019,34.2,19.8,TARTAGALAERO,2019-12-10
20687,10,12,2019,37.0,16.0,TINOGASTA,2019-12-10
20688,10,12,2019,26.6,18.7,TRELEWAERO,2019-12-10
20690,10,12,2019,34.6,18.5,TUCUMANAERO,2019-12-10
20693,10,12,2019,25.6,11.8,VIEDMAAERO,2019-12-10
20694,10,12,2019,35.5,16.3,VILLADEMARIADELRIOSECO,2019-12-10
20695,10,12,2019,34.6,19.4,VILLADOLORESAERO,2019-12-10
20697,10,12,2019,38.0,17.4,VILLAREYNOLDSAERO,2019-12-10
20698,9,12,2019,31.3,21.0,AEROPARQUEAERO,2019-12-09
20699,9,12,2019,36.0,11.4,AZULAERO,2019-12-09
20700,9,12,2019,38.6,13.8,BAHIABLANCAAERO,2019-12-09
20701,9,12,2019,23.5,15.9,BERNARDODEIRIGOYENAERO,2019-12-09
20703,9,12,2019,36.3,20.2,BUENOSAIRESOBSERVATORIO,2019-12-09
20704,9,12,2019,35.0,16.3,CAMPODEMAYOAERO,2019-12-09
20705,9,12,2019,35.4,17.5,CATAMARCAAERO,2019-12-09
20706,9,12,2019,33.3,16.0,CERESAERO,2019-12-09
20707,9,12,2019,35.5,15.9,CHAMICALAERO,2019-12-09
20708,9,12,2019,37.0,15.0,CHEPES,2019-12-09
20711,9,12,2019,28.5,17.5,COMODORORIVADAVIAAERO,2019-12-09
20713,9,12,2019,33.3,16.5,CORDOBAAERO,2019-12-09
20714,9,12,2019,35.0,18.7,CORDOBAOBSERVATORIO,2019-12-09
20715,9,12,2019,37.3,10.2,CORONELSUAREZAERO,2019-12-09
20717,9,12,2019,28.2,11.1,DOLORESAERO,2019-12-09
20718,9,12,2019,16.4,12.2,ELCALAFATEAERO,2019-12-09
20719,9,12,2019,36.0,17.0,ELPALOMARAERO,2019-12-09
20722,9,12,2019,35.7,16.1,EZEIZAAERO,2019-12-09
20723,9,12,2019,34.4,17.7,FORMOSAAERO,2019-12-09
20726,9,12,2019,34.5,17.0,GUALEGUAYCHUAERO,2019-12-09
20727,9,12,2019,24.5,18.8,IGUAZUAERO,2019-12-09
20730,9,12,2019,30.7,18.0,JUJUYAERO,2019-12-09
20732,9,12,2019,36.0,15.8,JUNINAERO,2019-12-09
20733,9,12,2019,33.1,14.0,LAPLATAAERO,2019-12-09
20735,9,12,2019,36.7,18.9,LARIOJAAERO,2019-12-09
20736,9,12,2019,38.3,14.9,LABOULAYEAERO,2019-12-09
20738,9,12,2019,34.0,18.5,LASLOMITAS,2019-12-09
20739,9,12,2019,32.4,11.0,MALARGUEAERO,2019-12-09
20740,9,12,2019,34.2,15.3,MARCOSJUAREZAERO,2019-12-09
20742,9,12,2019,36.3,19.1,MENDOZAAERO,2019-12-09
20747,9,12,2019,36.3,19.2,NEUQUENAERO,2019-12-09
20748,9,12,2019,37.1,16.6,NUEVEDEJULIO,2019-12-09
20750,9,12,2019,37.1,12.5,OLAVARRIAAERO,2019-12-09
20751,9,12,2019,30.5,20.0,ORANAERO,2019-12-09
20752,9,12,2019,32.5,16.8,PARANAAERO,2019-12-09
20754,9,12,2019,33.0,21.0,PASODELOSLIBRESAERO,2019-12-09
20755,9,12,2019,38.2,15.2,PEHUAJOAERO,2019-12-09
20757,9,12,2019,37.0,14.5,PIGUEAERO,2019-12-09
20759,9,12,2019,32.1,21.4,POSADASAERO,2019-12-09
20760,9,12,2019,35.1,16.2,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-09
20763,9,12,2019,31.0,14.5,PUNTAINDIOB.A.,2019-12-09
20765,9,12,2019,33.2,18.2,RECONQUISTAAERO,2019-12-09
20766,9,12,2019,34.0,18.4,RESISTENCIAAERO,2019-12-09
20768,9,12,2019,34.0,19.0,RIOCUARTOAERO,2019-12-09
20771,9,12,2019,34.5,14.3,ROSARIOAERO,2019-12-09
20772,9,12,2019,28.0,13.0,SALTAAERO,2019-12-09
20773,9,12,2019,38.5,10.6,SANANTONIOOESTEAERO,2019-12-09
20776,9,12,2019,36.4,19.2,SANJUANAERO,2019-12-09
20777,9,12,2019,26.9,13.1,SANJULIANAERO,2019-12-09
20778,9,12,2019,34.4,16.9,SANLUISAERO,2019-12-09
20780,9,12,2019,36.5,16.3,SANRAFAELAERO,2019-12-09
20782,9,12,2019,41.2,15.5,SANTAROSAAERO,2019-12-09
20787,9,12,2019,30.6,20.2,TARTAGALAERO,2019-12-09
20789,9,12,2019,34.5,17.5,TINOGASTA,2019-12-09
20790,9,12,2019,32.0,13.3,TRELEWAERO,2019-12-09
20792,9,12,2019,32.2,18.6,TUCUMANAERO,2019-12-09
20795,9,12,2019,31.8,12.4,VIEDMAAERO,2019-12-09
20796,9,12,2019,32.2,13.8,VILLADEMARIADELRIOSECO,2019-12-09
20797,9,12,2019,34.1,18.3,VILLADOLORESAERO,2019-12-09
20798,9,12,2019,36.5,13.8,VILLAREYNOLDSAERO,2019-12-09
20799,8,12,2019,30.0,18.8,AEROPARQUEAERO,2019-12-08
20800,8,12,2019,32.6,11.2,AZULAERO,2019-12-08
20801,8,12,2019,32.2,14.1,BAHIABLANCAAERO,2019-12-08
20802,8,12,2019,-0.5,-2.6,BASEORCADAS,2019-12-08
20803,8,12,2019,32.0,15.4,BENITOJUAREZAERO,2019-12-08
20804,8,12,2019,27.3,18.5,BERNARDODEIRIGOYENAERO,2019-12-08
20806,8,12,2019,33.5,19.4,BUENOSAIRESOBSERVATORIO,2019-12-08
20807,8,12,2019,32.4,13.2,CAMPODEMAYOAERO,2019-12-08
20808,8,12,2019,31.4,16.8,CATAMARCAAERO,2019-12-08
20809,8,12,2019,27.0,16.6,CERESAERO,2019-12-08
20810,8,12,2019,31.5,16.9,CHAMICALAERO,2019-12-08
20811,8,12,2019,33.0,17.0,CHEPES,2019-12-08
20814,8,12,2019,25.4,13.9,COMODORORIVADAVIAAERO,2019-12-08
20816,8,12,2019,30.8,18.0,CORDOBAAERO,2019-12-08
20817,8,12,2019,32.3,19.8,CORDOBAOBSERVATORIO,2019-12-08
20819,8,12,2019,33.0,12.6,CORONELSUAREZAERO,2019-12-08
20821,8,12,2019,32.2,11.7,DOLORESAERO,2019-12-08
20822,8,12,2019,33.0,16.0,ELPALOMARAERO,2019-12-08
20825,8,12,2019,33.4,14.3,EZEIZAAERO,2019-12-08
20826,8,12,2019,34.3,19.1,FORMOSAAERO,2019-12-08
20829,8,12,2019,29.8,15.2,GUALEGUAYCHUAERO,2019-12-08
20830,8,12,2019,27.2,18.4,IGUAZUAERO,2019-12-08
20832,8,12,2019,29.4,17.4,JUJUYAERO,2019-12-08
20834,8,12,2019,33.2,12.6,JUNINAERO,2019-12-08
20835,8,12,2019,32.8,14.9,LAPLATAAERO,2019-12-08
20836,8,12,2019,31.2,18.0,LARIOJAAERO,2019-12-08
20837,8,12,2019,34.3,15.6,LABOULAYEAERO,2019-12-08
20839,8,12,2019,30.0,21.1,LASLOMITAS,2019-12-08
20840,8,12,2019,29.2,10.4,MALARGUEAERO,2019-12-08
20841,8,12,2019,30.7,14.3,MARDELPLATAAERO,2019-12-08
20842,8,12,2019,31.8,16.5,MARCOSJUAREZAERO,2019-12-08
20844,8,12,2019,32.3,18.0,MENDOZAAERO,2019-12-08
20850,8,12,2019,34.1,17.0,NEUQUENAERO,2019-12-08
20851,8,12,2019,33.9,15.2,NUEVEDEJULIO,2019-12-08
20852,8,12,2019,32.5,11.1,OLAVARRIAAERO,2019-12-08
20853,8,12,2019,29.4,21.2,ORANAERO,2019-12-08
20854,8,12,2019,30.5,17.3,PARANAAERO,2019-12-08
20856,8,12,2019,32.4,18.0,PASODELOSLIBRESAERO,2019-12-08
20857,8,12,2019,34.6,14.2,PEHUAJOAERO,2019-12-08
20859,8,12,2019,32.8,12.5,PIGUEAERO,2019-12-08
20861,8,12,2019,32.7,22.1,POSADASAERO,2019-12-08
20862,8,12,2019,33.9,17.1,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-08
20864,8,12,2019,32.7,12.8,PUNTAINDIOB.A.,2019-12-08
20866,8,12,2019,31.2,20.3,RECONQUISTAAERO,2019-12-08
20867,8,12,2019,34.1,20.5,RESISTENCIAAERO,2019-12-08
20869,8,12,2019,31.9,16.1,RIOCUARTOAERO,2019-12-08
20871,8,12,2019,32.6,18.0,ROSARIOAERO,2019-12-08
20872,8,12,2019,27.0,16.0,SALTAAERO,2019-12-08
20874,8,12,2019,34.4,20.0,SANJUANAERO,2019-12-08
20875,8,12,2019,33.2,16.0,SANLUISAERO,2019-12-08
20877,8,12,2019,34.1,13.3,SANRAFAELAERO,2019-12-08
20879,8,12,2019,36.0,15.6,SANTAROSAAERO,2019-12-08
20884,8,12,2019,31.5,13.5,TANDILAERO,2019-12-08
20885,8,12,2019,29.5,22.0,TARTAGALAERO,2019-12-08
20887,8,12,2019,31.0,16.6,TINOGASTA,2019-12-08
20888,8,12,2019,25.0,11.4,TRELEWAERO,2019-12-08
20889,8,12,2019,28.0,19.4,TUCUMANAERO,2019-12-08
20892,8,12,2019,28.0,15.6,VILLADEMARIADELRIOSECO,2019-12-08
20893,8,12,2019,30.6,17.3,VILLADOLORESAERO,2019-12-08
20895,8,12,2019,33.5,14.0,VILLAREYNOLDSAERO,2019-12-08
20896,7,12,2019,24.0,15.3,AEROPARQUEAERO,2019-12-07
20897,7,12,2019,-0.2,-3.6,BASEORCADAS,2019-12-07
20898,7,12,2019,27.5,15.8,BERNARDODEIRIGOYENAERO,2019-12-07
20899,7,12,2019,26.0,13.0,BUENOSAIRESOBSERVATORIO,2019-12-07
20900,7,12,2019,27.0,11.4,CAMPODEMAYOAERO,2019-12-07
20901,7,12,2019,34.5,25.0,CATAMARCAAERO,2019-12-07
20902,7,12,2019,33.0,16.2,CERESAERO,2019-12-07
20903,7,12,2019,35.5,19.5,CHAMICALAERO,2019-12-07
20904,7,12,2019,33.5,19.0,CHEPES,2019-12-07
20908,7,12,2019,31.6,17.1,CORDOBAAERO,2019-12-07
20909,7,12,2019,33.0,17.0,CORDOBAOBSERVATORIO,2019-12-07
20911,7,12,2019,27.0,11.5,ELPALOMARAERO,2019-12-07
20914,7,12,2019,35.0,13.8,FORMOSAAERO,2019-12-07
20917,7,12,2019,29.0,13.3,GUALEGUAYCHUAERO,2019-12-07
20918,7,12,2019,32.7,13.8,IGUAZUAERO,2019-12-07
20921,7,12,2019,28.6,17.0,JUJUYAERO,2019-12-07
20923,7,12,2019,28.0,10.8,JUNINAERO,2019-12-07
20925,7,12,2019,37.5,19.9,LARIOJAAERO,2019-12-07
20926,7,12,2019,24.9,16.7,LABOULAYEAERO,2019-12-07
20927,7,12,2019,33.5,16.6,LASLOMITAS,2019-12-07
20928,7,12,2019,28.6,10.3,MALARGUEAERO,2019-12-07
20929,7,12,2019,30.7,17.4,MARCOSJUAREZAERO,2019-12-07
20930,7,12,2019,32.4,21.2,MENDOZAAERO,2019-12-07
20936,7,12,2019,33.5,14.8,NEUQUENAERO,2019-12-07
20937,7,12,2019,27.6,10.6,NUEVEDEJULIO,2019-12-07
20939,7,12,2019,31.2,22.8,ORANAERO,2019-12-07
20940,7,12,2019,30.4,17.5,PARANAAERO,2019-12-07
20942,7,12,2019,31.0,16.3,PASODELOSLIBRESAERO,2019-12-07
20945,7,12,2019,33.0,17.7,POSADASAERO,2019-12-07
20946,7,12,2019,34.3,13.0,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-07
20949,7,12,2019,32.7,16.3,RECONQUISTAAERO,2019-12-07
20950,7,12,2019,31.5,14.4,RESISTENCIAAERO,2019-12-07
20952,7,12,2019,28.2,15.7,RIOCUARTOAERO,2019-12-07
20954,7,12,2019,28.9,18.3,ROSARIOAERO,2019-12-07
20955,7,12,2019,25.7,14.5,SALTAAERO,2019-12-07
20958,7,12,2019,35.0,16.6,SANJUANAERO,2019-12-07
20959,7,12,2019,20.7,10.9,SANJULIANAERO,2019-12-07
20960,7,12,2019,31.9,18.3,SANLUISAERO,2019-12-07
20962,7,12,2019,30.3,14.1,SANRAFAELAERO,2019-12-07
20964,7,12,2019,32.3,13.7,SANTAROSAAERO,2019-12-07
20969,7,12,2019,31.2,20.9,TARTAGALAERO,2019-12-07
20971,7,12,2019,34.4,15.0,TINOGASTA,2019-12-07
20972,7,12,2019,26.0,11.5,TRELEWAERO,2019-12-07
20973,7,12,2019,33.1,19.4,TUCUMANAERO,2019-12-07
20976,7,12,2019,34.2,12.5,VILLADEMARIADELRIOSECO,2019-12-07
20977,7,12,2019,33.2,16.0,VILLADOLORESAERO,2019-12-07
20978,7,12,2019,27.1,15.3,VILLAREYNOLDSAERO,2019-12-07
20979,6,12,2019,26.9,18.3,AEROPARQUEAERO,2019-12-06
20980,6,12,2019,26.6,10.5,AZULAERO,2019-12-06
20981,6,12,2019,23.6,11.0,BAHIABLANCAAERO,2019-12-06
20983,6,12,2019,25.9,12.2,BERNARDODEIRIGOYENAERO,2019-12-06
20985,6,12,2019,31.0,17.2,BUENOSAIRESOBSERVATORIO,2019-12-06
20986,6,12,2019,30.3,13.5,CAMPODEMAYOAERO,2019-12-06
20987,6,12,2019,35.7,18.3,CATAMARCAAERO,2019-12-06
20988,6,12,2019,33.0,13.6,CERESAERO,2019-12-06
20989,6,12,2019,35.0,14.2,CHAMICALAERO,2019-12-06
20990,6,12,2019,35.0,16.0,CHEPES,2019-12-06
20993,6,12,2019,32.8,12.3,CORDOBAAERO,2019-12-06
20994,6,12,2019,34.0,15.2,CORDOBAOBSERVATORIO,2019-12-06
20995,6,12,2019,27.5,12.0,CORONELSUAREZAERO,2019-12-06
20997,6,12,2019,26.4,10.1,DOLORESAERO,2019-12-06
20998,6,12,2019,16.4,11.6,ELCALAFATEAERO,2019-12-06
20999,6,12,2019,30.0,14.0,ELPALOMARAERO,2019-12-06
21002,6,12,2019,30.2,14.3,EZEIZAAERO,2019-12-06
21003,6,12,2019,32.2,12.1,FORMOSAAERO,2019-12-06
21006,6,12,2019,30.5,11.5,GUALEGUAYCHUAERO,2019-12-06
21007,6,12,2019,28.0,14.0,IGUAZUAERO,2019-12-06
21009,6,12,2019,29.1,12.8,JUJUYAERO,2019-12-06
21011,6,12,2019,30.2,13.7,JUNINAERO,2019-12-06
21012,6,12,2019,28.8,16.5,LAPLATAAERO,2019-12-06
21013,6,12,2019,36.1,13.4,LARIOJAAERO,2019-12-06
21014,6,12,2019,31.7,16.0,LABOULAYEAERO,2019-12-06
21016,6,12,2019,31.0,14.6,LASLOMITAS,2019-12-06
21017,6,12,2019,21.0,10.0,MARDELPLATAAERO,2019-12-06
21018,6,12,2019,33.8,12.2,MARCOSJUAREZAERO,2019-12-06
21020,6,12,2019,33.0,18.3,MENDOZAAERO,2019-12-06
21026,6,12,2019,30.3,17.6,NEUQUENAERO,2019-12-06
21027,6,12,2019,30.8,15.7,NUEVEDEJULIO,2019-12-06
21029,6,12,2019,26.9,11.8,OLAVARRIAAERO,2019-12-06
21030,6,12,2019,32.0,17.0,ORANAERO,2019-12-06
21031,6,12,2019,33.3,16.0,PARANAAERO,2019-12-06
21033,6,12,2019,29.4,12.8,PASODELOSLIBRESAERO,2019-12-06
21034,6,12,2019,31.0,14.0,PEHUAJOAERO,2019-12-06
21035,6,12,2019,26.8,12.4,PIGUEAERO,2019-12-06
21037,6,12,2019,28.0,16.1,POSADASAERO,2019-12-06
21038,6,12,2019,32.1,11.8,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-06
21039,6,12,2019,28.6,13.5,PUNTAINDIOB.A.,2019-12-06
21041,6,12,2019,30.7,13.2,RECONQUISTAAERO,2019-12-06
21042,6,12,2019,30.5,11.2,RESISTENCIAAERO,2019-12-06
21044,6,12,2019,32.0,15.8,RIOCUARTOAERO,2019-12-06
21046,6,12,2019,34.1,12.7,ROSARIOAERO,2019-12-06
21047,6,12,2019,27.3,11.3,SALTAAERO,2019-12-06
21048,6,12,2019,23.2,10.9,SANANTONIOOESTEAERO,2019-12-06
21051,6,12,2019,35.5,13.5,SANJUANAERO,2019-12-06
21052,6,12,2019,32.5,18.0,SANLUISAERO,2019-12-06
21054,6,12,2019,30.5,17.6,SANRAFAELAERO,2019-12-06
21055,6,12,2019,31.0,15.4,SANTAROSAAERO,2019-12-06
21060,6,12,2019,24.9,11.6,TANDILAERO,2019-12-06
21061,6,12,2019,30.0,17.8,TARTAGALAERO,2019-12-06
21063,6,12,2019,34.6,12.0,TINOGASTA,2019-12-06
21064,6,12,2019,20.9,11.4,TRELEWAERO,2019-12-06
21066,6,12,2019,33.0,15.4,TUCUMANAERO,2019-12-06
21068,6,12,2019,33.5,10.9,VILLADEMARIADELRIOSECO,2019-12-06
21069,6,12,2019,32.4,15.8,VILLADOLORESAERO,2019-12-06
21071,6,12,2019,31.6,10.8,VILLAREYNOLDSAERO,2019-12-06
21072,5,12,2019,25.5,12.2,AEROPARQUEAERO,2019-12-05
21075,5,12,2019,-1.2,-3.3,BASEORCADAS,2019-12-05
21076,5,12,2019,21.5,16.8,BERNARDODEIRIGOYENAERO,2019-12-05
21077,5,12,2019,25.7,11.6,BUENOSAIRESOBSERVATORIO,2019-12-05
21078,5,12,2019,33.0,11.6,CATAMARCAAERO,2019-12-05
21079,5,12,2019,27.6,12.6,CERESAERO,2019-12-05
21081,5,12,2019,32.0,10.0,CHEPES,2019-12-05
21084,5,12,2019,27.1,14.2,COMODORORIVADAVIAAERO,2019-12-05
21086,5,12,2019,29.1,11.2,CORDOBAOBSERVATORIO,2019-12-05
21088,5,12,2019,30.3,18.1,FORMOSAAERO,2019-12-05
21089,5,12,2019,27.0,20.0,IGUAZUAERO,2019-12-05
21091,5,12,2019,26.2,14.3,JUJUYAERO,2019-12-05
21094,5,12,2019,32.6,11.3,LARIOJAAERO,2019-12-05
21095,5,12,2019,29.5,18.5,LASLOMITAS,2019-12-05
21096,5,12,2019,19.5,11.0,MARDELPLATAAERO,2019-12-05
21097,5,12,2019,33.0,12.2,MENDOZAAERO,2019-12-05
21101,5,12,2019,31.6,17.6,NEUQUENAERO,2019-12-05
21103,5,12,2019,27.4,17.6,ORANAERO,2019-12-05
21104,5,12,2019,25.8,11.0,PARANAAERO,2019-12-05
21106,5,12,2019,25.3,15.2,PASODELOSLIBRESAERO,2019-12-05
21107,5,12,2019,28.0,18.0,POSADASAERO,2019-12-05
21108,5,12,2019,28.5,16.9,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-05
21110,5,12,2019,26.3,14.2,RECONQUISTAAERO,2019-12-05
21111,5,12,2019,27.8,17.1,RESISTENCIAAERO,2019-12-05
21114,5,12,2019,24.8,12.8,SALTAAERO,2019-12-05
21115,5,12,2019,26.5,10.6,SANANTONIOOESTEAERO,2019-12-05
21117,5,12,2019,33.7,12.4,SANJUANAERO,2019-12-05
21118,5,12,2019,30.7,12.5,SANLUISAERO,2019-12-05
21120,5,12,2019,33.3,10.1,SANRAFAELAERO,2019-12-05
21124,5,12,2019,25.5,15.4,TARTAGALAERO,2019-12-05
21126,5,12,2019,31.5,10.5,TINOGASTA,2019-12-05
21127,5,12,2019,26.0,11.3,TRELEWAERO,2019-12-05
21128,5,12,2019,28.9,14.9,TUCUMANAERO,2019-12-05
21129,4,12,2019,24.2,17.6,AEROPARQUEAERO,2019-12-04
21130,4,12,2019,17.3,11.2,BAHIABLANCAAERO,2019-12-04
21133,4,12,2019,-1.0,-3.2,BASEORCADAS,2019-12-04
21134,4,12,2019,24.0,18.8,BERNARDODEIRIGOYENAERO,2019-12-04
21135,4,12,2019,24.7,16.8,BUENOSAIRESOBSERVATORIO,2019-12-04
21136,4,12,2019,22.5,12.6,CAMPODEMAYOAERO,2019-12-04
21137,4,12,2019,26.4,15.6,CATAMARCAAERO,2019-12-04
21138,4,12,2019,22.7,17.2,CERESAERO,2019-12-04
21139,4,12,2019,26.0,14.0,CHAMICALAERO,2019-12-04
21140,4,12,2019,27.0,14.5,CHEPES,2019-12-04
21144,4,12,2019,23.1,12.6,CORDOBAAERO,2019-12-04
21145,4,12,2019,25.4,14.0,CORDOBAOBSERVATORIO,2019-12-04
21146,4,12,2019,18.6,11.2,CORONELSUAREZAERO,2019-12-04
21148,4,12,2019,21.7,10.6,DOLORESAERO,2019-12-04
21149,4,12,2019,23.7,12.5,ELPALOMARAERO,2019-12-04
21152,4,12,2019,22.2,13.3,EZEIZAAERO,2019-12-04
21153,4,12,2019,36.0,20.0,FORMOSAAERO,2019-12-04
21155,4,12,2019,24.2,14.2,GUALEGUAYCHUAERO,2019-12-04
21156,4,12,2019,27.0,21.0,IGUAZUAERO,2019-12-04
21159,4,12,2019,28.1,15.0,JUJUYAERO,2019-12-04
21161,4,12,2019,23.8,13.0,JUNINAERO,2019-12-04
21162,4,12,2019,23.0,13.0,LAPLATAAERO,2019-12-04
21163,4,12,2019,26.1,16.4,LARIOJAAERO,2019-12-04
21164,4,12,2019,23.5,14.1,LABOULAYEAERO,2019-12-04
21166,4,12,2019,30.5,22.4,LASLOMITAS,2019-12-04
21167,4,12,2019,25.3,14.3,MARCOSJUAREZAERO,2019-12-04
21169,4,12,2019,23.3,15.7,MENDOZAAERO,2019-12-04
21175,4,12,2019,25.8,10.4,NEUQUENAERO,2019-12-04
21176,4,12,2019,23.2,13.2,NUEVEDEJULIO,2019-12-04
21178,4,12,2019,19.9,10.1,OLAVARRIAAERO,2019-12-04
21179,4,12,2019,26.0,21.1,ORANAERO,2019-12-04
21180,4,12,2019,24.0,16.0,PARANAAERO,2019-12-04
21181,4,12,2019,24.5,17.0,PASODELOSLIBRESAERO,2019-12-04
21183,4,12,2019,27.6,21.8,POSADASAERO,2019-12-04
21184,4,12,2019,30.0,20.0,PRESIDENCIAROQUESAENZPEÑAAERO,2019-12-04
21185,4,12,2019,23.6,14.8,PUNTAINDIOB.A.,2019-12-04
21187,4,12,2019,22.0,16.8,RECONQUISTAAERO,2019-12-04
21188,4,12,2019,30.7,17.5,RESISTENCIAAERO,2019-12-04
21189,4,12,2019,22.5,14.3,RIOCUARTOAERO,2019-12-04
21192,4,12,2019,25.6,16.3,ROSARIOAERO,2019-12-04
21193,4,12,2019,25.0,14.2,SALTAAERO,2019-12-04
21194,4,12,2019,19.0,10.0,SANANTONIOOESTEAERO,2019-12-04
21197,4,12,2019,25.0,18.6,SANJUANAERO,2019-12-04
